,"CEVA SGLT2i, Dog 15, 2/2/2022, DOS2, Feces_183      ","CEVA SGLT2i, Dog 15, 2/22/2022 , Feces_201          ","CEVA SGLT2i, Dog 16, 2/2/2022, DOS2, Feces_184      ","CEVA SGLT2i, Dog 16, 2/22/2022 , Feces_202          ","CEVA SGLT2i, Dog 25, 2/2/2022, DOS2, Feces_193      ","CEVA SGLT2i, Dog 25, 2/22/2022 , Feces_211          ","CEVA SGLT2i, Dog 26, 2/2/2022, DOS2, Feces_194      ","CEVA SGLT2i, Dog 26, 2/22/2022 , Feces_212          ","CEVA SGLT2i, Dog 27, 2/2/2022, DOS2, Feces_195      ","CEVA SGLT2i, Dog 28, 2/2/2022, DOS2, Feces_196      ","CEVA SGLT2i, Dog 28, 2/22/2022 , Feces_214          ","CEVA SGLT2i, Dog 13, 2/2/2022, DOS2, Feces_181      ","CEVA SGLT2i, Dog 13, 2/22/2022 , Feces_199          ","CEVA SGLT2i, Dog 14, 2/2/2022, DOS2, Feces_182      ","CEVA SGLT2i, Dog 14, 2/22/2022 , Feces_200          ","CEVA SGLT2i, Dog 19, 2/2/2022, DOS2, Feces_187      ","CEVA SGLT2i, Dog 19, 2/22/2022 , Feces_205          ","CEVA SGLT2i, Dog 20, 2/2/2022, DOS2, Feces_188      ","CEVA SGLT2i, Dog 20, 2/22/2022 , Feces_206          ","CEVA SGLT2i, Dog 21, 2/22/2022 , Feces_207          ","CEVA SGLT2i, Dog 22, 2/2/2022, DOS2, Feces_190      ","CEVA SGLT2i, Dog 22, 2/22/2022 , Feces_208          ","CEVA SGLT2i, Dog 11, 11/18/2021, baseline, Feces_143","CEVA SGLT2i, Dog 12, 11/18/2021, baseline, Feces_144","CEVA SGLT2i, Dog 13, 11/18/2021, baseline, Feces_145","CEVA SGLT2i, Dog 14, 11/18/2021, baseline, Feces_146","CEVA SGLT2i, Dog 16, 11/18/2021, baseline, Feces_148","CEVA SGLT2i, Dog 17, 11/18/2021, baseline, Feces_149","CEVA SGLT2i, Dog 18, 11/18/2021, baseline, Feces_150","CEVA SGLT2i, Dog 19, 11/18/2021, baseline, Feces_151","CEVA SGLT2i, Dog 20, 11/18/2021, baseline, Feces_152","CEVA SGLT2i, Dog 21, 11/18/2021, baseline, Feces_153","CEVA SGLT2i, Dog 22, 11/18/2021, baseline, Feces_154","CEVA SGLT2i, Dog 23, 11/18/2021, baseline, Feces_155","CEVA SGLT2i, Dog 24, 11/18/2021, baseline, Feces_156","CEVA SGLT2i, Dog 25, 11/18/2021, baseline, Feces_157","CEVA SGLT2i, Dog 26, 11/18/2021, baseline, Feces_158","CEVA SGLT2i, Dog 27, 11/18/2021, baseline, Feces_159","CEVA SGLT2i, Dog 28, 11/18/2021, baseline, Feces_160","CEVA SGLT2i, Dog 11, 1/18/2022, BAS2, Feces_161     ","CEVA SGLT2i, Dog 12, 1/18/2022, BAS2, Feces_162     ","CEVA SGLT2i, Dog 13, 1/18/2022, BAS2, Feces_163     ","CEVA SGLT2i, Dog 15, 1/18/2022, BAS2, Feces_165     ","CEVA SGLT2i, Dog 16, 1/18/2022, BAS2, Feces_166     ","CEVA SGLT2i, Dog 17, 1/18/2022, BAS2, Feces_167     ","CEVA SGLT2i, Dog 18, 1/18/2022, BAS2, Feces_168     ","CEVA SGLT2i, Dog 19, 1/18/2022, BAS2, Feces_169     ","CEVA SGLT2i, Dog 20, 1/18/2022, BAS2, Feces_170     ","CEVA SGLT2i, Dog 21, 1/18/2022, BAS2, Feces_171     ","CEVA SGLT2i, Dog 22, 1/18/2022, BAS2, Feces_172     ","CEVA SGLT2i, Dog 23, 1/18/2022, BAS2, Feces_173     ","CEVA SGLT2i, Dog 24, 1/18/2022, BAS2, Feces_174     ","CEVA SGLT2i, Dog 25, 1/18/2022, BAS2, Feces_175     ","CEVA SGLT2i, Dog 26, 1/18/2022, BAS2, Feces_176     ","CEVA SGLT2i, Dog 27, 1/18/2022, BAS2, Feces_177     ","CEVA SGLT2i, Dog 28, 1/18/2022, BAS2, Feces_178     "
['1064'],0.0011158809793278771,0.00135716180484978,0.0010154763545424566,0.0013422467751370622,0.0013672077101458144,0.0023070070818528013,0.0011610445557210265,0.001847351990820612,0.0015895025207858307,0.001245605748021498,0.00180636641765048,0.0008341162541391377,0.0010479534895568392,0.0006871292751454958,0.0017672357667981122,0.0009449429696760046,0.0019014218155409186,0.00129414905780099,0.0014013225116916374,0.0016361135271392758,0.0010653948802508586,0.002552520068276516,0.0011470177586462298,0.0018945047099798952,0.0008758980049862674,0.00047957448194718125,0.0007415306958441745,0.0006685689203728463,0.0006722112654439961,0.00011326711934252204,0.0008868969272431554,0.0005458711448617971,0.00035119760960597337,0.0009733094339756066,0.000506174283667489,0.0011087255744752248,0.0014068767911295695,0.0005144913406084003,0.0010303078414014956,0.0007375370674611616,0.0012729982427839284,0.0016958924496047972,0.0022288133422873686,0.0006996398898854929,0.0017225141507574953,0.001106919439079626,0.0014382907124703519,0.0012246920259702105,0.0014879478030393298,0.0018162126317415113,0.0020704161605094376,0.00021686231642145781,0.00033515524528895377,8.753019882575822e-05,0.002707781101293078,0.001283108895630544
['892'],0.0008195287423179159,0.0015066971100953866,0.0014250787689654792,0.0012291964691570566,0.0010423350977806461,0.0007439297697592408,0.001198422421343867,0.0003445172619484573,0.001239032525397151,0.0018716128372555034,0.0012352352365201894,0.0003617712714802581,0.0006374711713023367,0.0008671937817349564,0.0020535583890332674,0.0007700279944381058,0.0019477612195263753,0.0014527551645208364,0.0020274845201701587,0.001573415745989778,0.0009178277632968577,0.0026167932980484623,0.001857633356767668,0.0012791545376826606,0.00032094040548000117,0.0004733410190791047,0.0005520023608684301,0.0005192494968875588,0.0012977842366364524,0.0004467187954943326,0.00041223909131122037,0.0007776663330480128,4.998126632634487e-05,1.6174647843383575e-05,0.00037790886175608624,0.0015444626037848922,0.0011538990725777157,0.0005698709571913201,0.0008947534063518699,0.0007684888628582127,0.0015454629583586269,0.0017874598899799668,0.0007001846985138615,0.0006205211273145894,0.0018081862998589506,0.0013591045634612452,0.0016564822066542954,0.0009374327216003183,0.0013953602276145067,0.0013789762574333698,0.0026452804355525618,0.0007515545552084707,0.000370223107170471,0.00030294830190148676,0.002159080385736064,0.0006496189908428825
['892'],0.0008195287423179159,0.0015066971100953866,0.0014250787689654792,0.0012291964691570566,0.0010423350977806461,0.0007439297697592408,0.001198422421343867,0.0003445172619484573,0.001239032525397151,0.0018716128372555034,0.0012352352365201894,0.0003617712714802581,0.0006374711713023367,0.0008671937817349564,0.0020535583890332674,0.0007700279944381058,0.0019477612195263753,0.0014527551645208364,0.0020274845201701587,0.001573415745989778,0.0009178277632968577,0.0026167932980484623,0.001857633356767668,0.0012791545376826606,0.00032094040548000117,0.0004733410190791047,0.0005520023608684301,0.0005192494968875588,0.0012977842366364524,0.0004467187954943326,0.00041223909131122037,0.0007776663330480128,4.998126632634487e-05,1.6174647843383575e-05,0.00037790886175608624,0.0015444626037848922,0.0011538990725777157,0.0005698709571913201,0.0008947534063518699,0.0007684888628582127,0.0015454629583586269,0.0017874598899799668,0.0007001846985138615,0.0006205211273145894,0.0018081862998589506,0.0013591045634612452,0.0016564822066542954,0.0009374327216003183,0.0013953602276145067,0.0013789762574333698,0.0026452804355525618,0.0007515545552084707,0.000370223107170471,0.00030294830190148676,0.002159080385736064,0.0006496189908428825
['782'],8.440638176967276e-06,6.961126278674784e-06,1.4127285009384075e-05,1.1321438479855425e-05,1.6267274913190376e-05,7.4052300532795e-05,9.063916606000578e-06,0.00012600328237854445,6.495340131640872e-06,8.339738252311108e-06,0.00013395545271284204,7.82743114120429e-06,9.425441897986258e-06,1.130275041362415e-05,1.612851007944836e-05,6.893200994596993e-06,1.417649070300778e-05,8.724208290420588e-06,1.5960992372981915e-05,1.3435238817749528e-05,1.4558190910260179e-05,1.348944328547027e-05,7.660513576596006e-06,1.301754441175287e-05,6.043740673674905e-06,7.84209844693504e-06,5.816948439475435e-06,4.42427921437889e-06,6.954170293584577e-06,7.1900809475467416e-06,5.415744018562013e-06,7.480069862669623e-06,4.803925393329671e-06,7.925577443257952e-06,1.0880101936453618e-05,6.983252164814886e-06,6.591672948182103e-06,4.704816984035667e-06,6.777721752481286e-06,1.5122162893987846e-05,1.8852583285234484e-06,1.2690771332073524e-05,1.193109272053805e-05,9.831874364027875e-06,1.6034894216849923e-05,6.7377704987455495e-06,1.671153838949296e-05,4.4839546015891476e-06,7.422309765461031e-05,1.830576967756442e-05,3.392888828220127e-05,6.2056501992219176e-06,1.2717944575696906e-05,9.531852794271144e-05,1.946918426814051e-05,1.3544867847478483e-05
['782'],8.440638176967276e-06,6.961126278674784e-06,1.4127285009384075e-05,1.1321438479855425e-05,1.6267274913190376e-05,7.4052300532795e-05,9.063916606000578e-06,0.00012600328237854445,6.495340131640872e-06,8.339738252311108e-06,0.00013395545271284204,7.82743114120429e-06,9.425441897986258e-06,1.130275041362415e-05,1.612851007944836e-05,6.893200994596993e-06,1.417649070300778e-05,8.724208290420588e-06,1.5960992372981915e-05,1.3435238817749528e-05,1.4558190910260179e-05,1.348944328547027e-05,7.660513576596006e-06,1.301754441175287e-05,6.043740673674905e-06,7.84209844693504e-06,5.816948439475435e-06,4.42427921437889e-06,6.954170293584577e-06,7.1900809475467416e-06,5.415744018562013e-06,7.480069862669623e-06,4.803925393329671e-06,7.925577443257952e-06,1.0880101936453618e-05,6.983252164814886e-06,6.591672948182103e-06,4.704816984035667e-06,6.777721752481286e-06,1.5122162893987846e-05,1.8852583285234484e-06,1.2690771332073524e-05,1.193109272053805e-05,9.831874364027875e-06,1.6034894216849923e-05,6.7377704987455495e-06,1.671153838949296e-05,4.4839546015891476e-06,7.422309765461031e-05,1.830576967756442e-05,3.392888828220127e-05,6.2056501992219176e-06,1.2717944575696906e-05,9.531852794271144e-05,1.946918426814051e-05,1.3544867847478483e-05
['657'],0.0002726040007832397,9.874486536046082e-05,0.00026344276762782254,0.0006373641706521507,0.00017317081608169522,0.0005096698892602175,0.00020682994464740366,0.000333765600652805,0.000284959850632416,0.00042997934694547163,0.0006110976625970803,0.00011390261867545553,0.0002533627959733921,0.0002957228233219767,0.0004494367293273084,0.00047764138558395,0.00028025150058508507,0.0004712817318485202,0.00038508086543826147,0.00038294821231506986,0.00036565637948627515,0.0007318419730699548,8.929028727989323e-05,0.00019707115845570317,8.54122762853174e-05,4.6248272892181e-05,5.556488061588475e-05,7.189453723365696e-05,5.427276381297529e-05,6.443059550399028e-05,9.206764831555422e-05,7.549651907903759e-05,3.4649589539122516e-05,0.0001062674363310301,3.2340853462485985e-05,0.0001041220803548681,6.18192030545727e-05,5.263514000889902e-05,8.039131078637526e-05,9.170574807640582e-05,0.0001931940915705934,0.00026588928547823486,0.00030373153182855435,0.00011204626633722332,0.00023676666660765828,0.00028946162090714647,0.00015220837781979504,0.0001356634775204206,0.00027181127514523386,0.00032319756033594605,4.657891823433064e-05,3.0525090169145645e-05,1.5990945017971846e-05,1.2125012375256701e-05,0.00025266481547984136,0.0002765113482284588
['657'],0.0002726040007832397,9.874486536046082e-05,0.00026344276762782254,0.0006373641706521507,0.00017317081608169522,0.0005096698892602175,0.00020682994464740366,0.000333765600652805,0.000284959850632416,0.00042997934694547163,0.0006110976625970803,0.00011390261867545553,0.0002533627959733921,0.0002957228233219767,0.0004494367293273084,0.00047764138558395,0.00028025150058508507,0.0004712817318485202,0.00038508086543826147,0.00038294821231506986,0.00036565637948627515,0.0007318419730699548,8.929028727989323e-05,0.00019707115845570317,8.54122762853174e-05,4.6248272892181e-05,5.556488061588475e-05,7.189453723365696e-05,5.427276381297529e-05,6.443059550399028e-05,9.206764831555422e-05,7.549651907903759e-05,3.4649589539122516e-05,0.0001062674363310301,3.2340853462485985e-05,0.0001041220803548681,6.18192030545727e-05,5.263514000889902e-05,8.039131078637526e-05,9.170574807640582e-05,0.0001931940915705934,0.00026588928547823486,0.00030373153182855435,0.00011204626633722332,0.00023676666660765828,0.00028946162090714647,0.00015220837781979504,0.0001356634775204206,0.00027181127514523386,0.00032319756033594605,4.657891823433064e-05,3.0525090169145645e-05,1.5990945017971846e-05,1.2125012375256701e-05,0.00025266481547984136,0.0002765113482284588
['592'],8.190280264938586e-05,0.0002346157375405205,7.854415061821083e-05,0.00018639353787124294,5.0787945513856e-05,0.00013994629676960412,7.06985495268045e-05,1.3149513814826616e-05,0.00015848629921203728,0.00035228810112131024,0.00012616537581677285,0.0001038259257120661,0.00032072444036358743,6.557543989973323e-05,0.00013784056552435762,4.289102841082574e-05,0.00024144335728560126,0.00013164830310244668,0.0001572420842019592,7.183023106483081e-05,5.4545949059870935e-05,0.0004541181407220374,5.1811430534181584e-05,0.00010242276262858335,9.367798044196102e-05,0.00011069423577019844,3.585671202243813e-05,3.951685752842963e-05,6.893699247553408e-05,9.524522813633346e-06,3.791020812993409e-05,5.1055825690547305e-05,9.086573775893782e-05,0.00011912628136652003,0.00026791003300405056,9.892940566821088e-05,0.0004432454674345155,9.615469711122893e-05,5.196253343568987e-05,2.6530110340329554e-05,0.00022264003117800725,0.00022411549651015953,0.0003834994088744373,0.0004444749240794488,0.00013936613773616417,8.671598135398493e-05,0.00014773627599725468,0.00011925411174439222,7.4053056193775e-05,0.00013663636697129427,0.0001882424986916204,5.593471193082458e-05,0.00014513419104030589,5.9651520736664355e-05,0.00029707889209153686,0.00012564647147989908
['592'],8.190280264938586e-05,0.0002346157375405205,7.854415061821083e-05,0.00018639353787124294,5.0787945513856e-05,0.00013994629676960412,7.06985495268045e-05,1.3149513814826616e-05,0.00015848629921203728,0.00035228810112131024,0.00012616537581677285,0.0001038259257120661,0.00032072444036358743,6.557543989973323e-05,0.00013784056552435762,4.289102841082574e-05,0.00024144335728560126,0.00013164830310244668,0.0001572420842019592,7.183023106483081e-05,5.4545949059870935e-05,0.0004541181407220374,5.1811430534181584e-05,0.00010242276262858335,9.367798044196102e-05,0.00011069423577019844,3.585671202243813e-05,3.951685752842963e-05,6.893699247553408e-05,9.524522813633346e-06,3.791020812993409e-05,5.1055825690547305e-05,9.086573775893782e-05,0.00011912628136652003,0.00026791003300405056,9.892940566821088e-05,0.0004432454674345155,9.615469711122893e-05,5.196253343568987e-05,2.6530110340329554e-05,0.00022264003117800725,0.00022411549651015953,0.0003834994088744373,0.0004444749240794488,0.00013936613773616417,8.671598135398493e-05,0.00014773627599725468,0.00011925411174439222,7.4053056193775e-05,0.00013663636697129427,0.0001882424986916204,5.593471193082458e-05,0.00014513419104030589,5.9651520736664355e-05,0.00029707889209153686,0.00012564647147989908
['137'],0.0019749662717463263,0.0029570176913165675,0.001725927744070979,0.0020936457246805104,0.0010691950168233556,0.002242278557658276,0.002610580628558757,0.0026844345702562214,0.0016962116800913593,0.0025544179333236695,0.0018593728104432986,0.0012774907445282726,0.0014400172837354603,0.0008051260919635893,0.0017067954223251279,0.001115932649903091,0.0021497762120442363,0.0017786915862509495,0.002917616787124919,0.0011862525567907084,0.0020837119743113953,0.0032343717515238455,0.0008316187641861642,0.0011810709565246613,0.0008276369581361869,0.0001757434369902878,0.0005914186980553233,0.0002895891849411637,0.0008200629729902074,0.0011668474223447284,0.0008185116849748724,0.0008362022286012296,0.0002849647658851728,0.0011555168419313227,0.0009248086645985576,0.0016176076937676326,0.001388259768884028,0.0007521826153227022,0.0011517420228001187,0.000914758204534563,0.002277571609268566,0.0023774044962084403,0.0018754825535777203,0.0011515350965038307,0.0035535158143878494,0.001966641454016964,0.0017809164784183132,0.0014069123087156418,0.0022915637469469777,0.0020168753988769185,0.0035905141305848506,0.0010672879741283425,0.0005516408459708533,0.0003884429147080413,0.0034573446956164874,0.0062210152247905775
['137'],0.0019749662717463263,0.0029570176913165675,0.001725927744070979,0.0020936457246805104,0.0010691950168233556,0.002242278557658276,0.002610580628558757,0.0026844345702562214,0.0016962116800913593,0.0025544179333236695,0.0018593728104432986,0.0012774907445282726,0.0014400172837354603,0.0008051260919635893,0.0017067954223251279,0.001115932649903091,0.0021497762120442363,0.0017786915862509495,0.002917616787124919,0.0011862525567907084,0.0020837119743113953,0.0032343717515238455,0.0008316187641861642,0.0011810709565246613,0.0008276369581361869,0.0001757434369902878,0.0005914186980553233,0.0002895891849411637,0.0008200629729902074,0.0011668474223447284,0.0008185116849748724,0.0008362022286012296,0.0002849647658851728,0.0011555168419313227,0.0009248086645985576,0.0016176076937676326,0.001388259768884028,0.0007521826153227022,0.0011517420228001187,0.000914758204534563,0.002277571609268566,0.0023774044962084403,0.0018754825535777203,0.0011515350965038307,0.0035535158143878494,0.001966641454016964,0.0017809164784183132,0.0014069123087156418,0.0022915637469469777,0.0020168753988769185,0.0035905141305848506,0.0010672879741283425,0.0005516408459708533,0.0003884429147080413,0.0034573446956164874,0.0062210152247905775
['134'],1.587984470581979e-05,0.00010415907468831898,5.03784314485583e-05,7.457382303035203e-05,0.0001303273536649787,0.0001099129787569088,0.0001312973062640655,0.00013048958709183824,9.705893968137647e-05,1.9137504621092857e-05,3.403924904586757e-05,7.242623067436154e-05,0.0007296502636257619,2.2897813337945477e-05,0.00010865960141154126,6.156011443785927e-05,0.00017747194298827864,6.0458763452614674e-05,0.00015048935665954377,3.582730351399874e-05,8.857808365528434e-05,0.00015481119911736765,5.6836068471518754e-05,0.000187036801304977,8.274592010575494e-05,4.876176598414736e-05,4.132637995806428e-05,4.57510691486908e-05,7.876353745559924e-05,0.0001818997102054682,3.8277377215938294e-05,4.122736180122559e-05,2.9334608252885438e-05,0.0002102704219639865,3.882898764477484e-05,0.00018693628871966,4.836862717382273e-05,5.832012719794212e-05,7.549628952069434e-05,2.5557339627850806e-05,1.7595744399552186e-05,6.979924232640439e-05,0.00012433903056617866,2.745504539388916e-05,7.62344685052522e-05,4.3926763511302155e-05,0.00016115258146487578,3.8447525626392055e-05,5.0162230946414755e-05,3.757500091710592e-05,0.00021228593310394575,4.109146753538837e-05,5.723075059063608e-05,2.4073017270582647e-05,0.00010994874151427564,6.968478063636956e-05
['134'],1.587984470581979e-05,0.00010415907468831898,5.03784314485583e-05,7.457382303035203e-05,0.0001303273536649787,0.0001099129787569088,0.0001312973062640655,0.00013048958709183824,9.705893968137647e-05,1.9137504621092857e-05,3.403924904586757e-05,7.242623067436154e-05,0.0007296502636257619,2.2897813337945477e-05,0.00010865960141154126,6.156011443785927e-05,0.00017747194298827864,6.0458763452614674e-05,0.00015048935665954377,3.582730351399874e-05,8.857808365528434e-05,0.00015481119911736765,5.6836068471518754e-05,0.000187036801304977,8.274592010575494e-05,4.876176598414736e-05,4.132637995806428e-05,4.57510691486908e-05,7.876353745559924e-05,0.0001818997102054682,3.8277377215938294e-05,4.122736180122559e-05,2.9334608252885438e-05,0.0002102704219639865,3.882898764477484e-05,0.00018693628871966,4.836862717382273e-05,5.832012719794212e-05,7.549628952069434e-05,2.5557339627850806e-05,1.7595744399552186e-05,6.979924232640439e-05,0.00012433903056617866,2.745504539388916e-05,7.62344685052522e-05,4.3926763511302155e-05,0.00016115258146487578,3.8447525626392055e-05,5.0162230946414755e-05,3.757500091710592e-05,0.00021228593310394575,4.109146753538837e-05,5.723075059063608e-05,2.4073017270582647e-05,0.00010994874151427564,6.968478063636956e-05
['61'],7.153083200819724e-05,7.846306533864293e-05,2.5055939450605717e-05,7.539421712309518e-05,2.6481610323798285e-05,3.9715701133206034e-05,3.047202439922099e-05,7.255437622533745e-05,5.521039111894742e-05,6.891257397962336e-05,6.316736265725674e-05,4.642476400990131e-05,3.355111427907035e-05,2.845175104119183e-05,9.677106047669016e-05,1.3786401989193987e-05,7.867952340169319e-05,2.9749550270334204e-05,7.419230520627857e-05,2.3884869009332495e-05,3.412666830262289e-05,6.705046809542576e-05,1.2190924831572137e-05,4.031822783084569e-05,1.644252977396849e-05,1.156206822304525e-05,1.8405866704011823e-05,1.2669526841175912e-05,1.1943031591156122e-05,3.296231914914285e-05,1.0464318951119822e-05,8.175890315010982e-06,6.848148964959318e-06,1.4314563341394465e-05,1.1079736834370198e-05,3.8945060149929167e-05,4.311310414756943e-05,8.723514824566132e-06,2.165105559820411e-05,1.2646019262223754e-05,1.2658163062943153e-05,1.6744767729819233e-05,1.533997635497749e-05,1.057390261791677e-05,5.708422341198572e-05,1.0500421556486571e-05,1.6554622536070492e-05,8.681699334991753e-06,2.7716758116154594e-05,1.646643396833546e-05,3.325868801983681e-05,4.360727167020807e-05,5.330315005990615e-06,1.0708952535810663e-05,2.67701283686932e-05,1.8000416481517456e-05
['61'],7.153083200819724e-05,7.846306533864293e-05,2.5055939450605717e-05,7.539421712309518e-05,2.6481610323798285e-05,3.9715701133206034e-05,3.047202439922099e-05,7.255437622533745e-05,5.521039111894742e-05,6.891257397962336e-05,6.316736265725674e-05,4.642476400990131e-05,3.355111427907035e-05,2.845175104119183e-05,9.677106047669016e-05,1.3786401989193987e-05,7.867952340169319e-05,2.9749550270334204e-05,7.419230520627857e-05,2.3884869009332495e-05,3.412666830262289e-05,6.705046809542576e-05,1.2190924831572137e-05,4.031822783084569e-05,1.644252977396849e-05,1.156206822304525e-05,1.8405866704011823e-05,1.2669526841175912e-05,1.1943031591156122e-05,3.296231914914285e-05,1.0464318951119822e-05,8.175890315010982e-06,6.848148964959318e-06,1.4314563341394465e-05,1.1079736834370198e-05,3.8945060149929167e-05,4.311310414756943e-05,8.723514824566132e-06,2.165105559820411e-05,1.2646019262223754e-05,1.2658163062943153e-05,1.6744767729819233e-05,1.533997635497749e-05,1.057390261791677e-05,5.708422341198572e-05,1.0500421556486571e-05,1.6554622536070492e-05,8.681699334991753e-06,2.7716758116154594e-05,1.646643396833546e-05,3.325868801983681e-05,4.360727167020807e-05,5.330315005990615e-06,1.0708952535810663e-05,2.67701283686932e-05,1.8000416481517456e-05
['3-hydroxybutyric acid '],4.706728746139379e-07,5.216547717476042e-07,1.0191192393561972e-06,3.101089670569094e-07,1.0526440103709819e-06,2.4385261192397387e-07,4.385209176998375e-07,1.2097552709640486e-06,2.4867873646853627e-06,7.725231223193448e-07,6.147386767985039e-07,6.86474708130905e-07,3.052459623843256e-07,2.506092591710458e-06,-4.821925693855695e-08,1.7998913708114374e-06,3.5441226757519452e-09,5.365388098608662e-07,1.5434805811235257e-07,1.1248719559174606e-06,4.011065196898308e-06,3.491385320945247e-08,5.938957299705075e-07,1.911047839336498e-06,3.0236479076238275e-06,4.662026986979202e-06,8.404188193152568e-07,8.828448068692421e-07,3.086291011815851e-06,7.65043288353902e-06,5.828809240316743e-07,5.062093790783396e-07,1.807093637320608e-06,1.1031109829187598e-06,5.4390527937372265e-06,2.8559710776614724e-06,7.241932576854123e-07,3.636431460577567e-07,9.065202843943722e-07,1.346845268277397e-06,9.88414009383008e-07,9.165557073164212e-08,4.0650937340690346e-07,1.820751827979879e-06,4.98456140226649e-07,5.783982207364686e-07,4.511330785895987e-07,8.471812098321624e-07,1.1324761291631263e-06,3.415909174282356e-08,5.554284674345542e-07,2.4906460934714993e-06,5.411672445555735e-06,4.472979017850173e-06,4.641314463922782e-07,6.1994503694018286e-06
['3-hydroxybutyric acid '],4.706728746139379e-07,5.216547717476042e-07,1.0191192393561972e-06,3.101089670569094e-07,1.0526440103709819e-06,2.4385261192397387e-07,4.385209176998375e-07,1.2097552709640486e-06,2.4867873646853627e-06,7.725231223193448e-07,6.147386767985039e-07,6.86474708130905e-07,3.052459623843256e-07,2.506092591710458e-06,-4.821925693855695e-08,1.7998913708114374e-06,3.5441226757519452e-09,5.365388098608662e-07,1.5434805811235257e-07,1.1248719559174606e-06,4.011065196898308e-06,3.491385320945247e-08,5.938957299705075e-07,1.911047839336498e-06,3.0236479076238275e-06,4.662026986979202e-06,8.404188193152568e-07,8.828448068692421e-07,3.086291011815851e-06,7.65043288353902e-06,5.828809240316743e-07,5.062093790783396e-07,1.807093637320608e-06,1.1031109829187598e-06,5.4390527937372265e-06,2.8559710776614724e-06,7.241932576854123e-07,3.636431460577567e-07,9.065202843943722e-07,1.346845268277397e-06,9.88414009383008e-07,9.165557073164212e-08,4.0650937340690346e-07,1.820751827979879e-06,4.98456140226649e-07,5.783982207364686e-07,4.511330785895987e-07,8.471812098321624e-07,1.1324761291631263e-06,3.415909174282356e-08,5.554284674345542e-07,2.4906460934714993e-06,5.411672445555735e-06,4.472979017850173e-06,4.641314463922782e-07,6.1994503694018286e-06
